AC_NAME,AC_NO,PARTY,VOTES,YEAR
Constituency_1,1,INC,45613,2016
Constituency_1,1,BJP,56496,2016
Constituency_1,1,CPM,39486,2016
Constituency_1,1,AITC,28443,2016
Constituency_1,1,DMK,52795,2016
Constituency_1,1,AIADMK,44533,2016
Constituency_1,1,OTHERS,97553,2016
Constituency_2,2,INC,45639,2016
Constituency_2,2,BJP,19757,2016
Constituency_2,2,CPM,34802,2016
Constituency_2,2,AITC,87086,2016
Constituency_2,2,DMK,83680,2016
Constituency_2,2,AIADMK,80256,2016
Constituency_2,2,OTHERS,42514,2016
Constituency_3,3,INC,46522,2016
Constituency_3,3,BJP,95044,2016
Constituency_3,3,CPM,90971,2016
Constituency_3,3,AITC,26640,2016
Constituency_3,3,DMK,24278,2016
Constituency_3,3,AIADMK,58101,2016
Constituency_3,3,OTHERS,54184,2016
Constituency_4,4,INC,29514,2016
Constituency_4,4,BJP,68334,2016
Constituency_4,4,CPM,60531,2016
Constituency_4,4,AITC,17283,2016
Constituency_4,4,DMK,62088,2016
Constituency_4,4,AIADMK,15047,2016
Constituency_4,4,OTHERS,23458,2016
Constituency_5,5,INC,48696,2016
Constituency_5,5,BJP,45705,2016
Constituency_5,5,CPM,56258,2016
Constituency_5,5,AITC,49936,2016
Constituency_5,5,DMK,78333,2016
Constituency_5,5,AIADMK,61659,2016
Constituency_5,5,OTHERS,94979,2016
Constituency_6,6,INC,33954,2016
Constituency_6,6,BJP,32583,2016
Constituency_6,6,CPM,35899,2016
Constituency_6,6,AITC,91068,2016
Constituency_6,6,DMK,32308,2016
Constituency_6,6,AIADMK,97935,2016
Constituency_6,6,OTHERS,63796,2016
Constituency_7,7,INC,67270,2016
Constituency_7,7,BJP,42843,2016
Constituency_7,7,CPM,50495,2016
Constituency_7,7,AITC,64105,2016
Constituency_7,7,DMK,87375,2016
Constituency_7,7,AIADMK,73862,2016
Constituency_7,7,OTHERS,37273,2016
Constituency_8,8,INC,86011,2016
Constituency_8,8,BJP,39512,2016
Constituency_8,8,CPM,13764,2016
Constituency_8,8,AITC,81374,2016
Constituency_8,8,DMK,23079,2016
Constituency_8,8,AIADMK,25645,2016
Constituency_8,8,OTHERS,36469,2016
Constituency_9,9,INC,82233,2016
Constituency_9,9,BJP,39403,2016
Constituency_9,9,CPM,66981,2016
Constituency_9,9,AITC,30650,2016
Constituency_9,9,DMK,27926,2016
Constituency_9,9,AIADMK,17556,2016
Constituency_9,9,OTHERS,19669,2016
Constituency_10,10,INC,27587,2016
Constituency_10,10,BJP,51552,2016
Constituency_10,10,CPM,48180,2016
Constituency_10,10,AITC,15445,2016
Constituency_10,10,DMK,84687,2016
Constituency_10,10,AIADMK,68090,2016
Constituency_10,10,OTHERS,15647,2016
Constituency_11,11,INC,17483,2016
Constituency_11,11,BJP,31345,2016
Constituency_11,11,CPM,47524,2016
Constituency_11,11,AITC,94755,2016
Constituency_11,11,DMK,19392,2016
Constituency_11,11,AIADMK,83340,2016
Constituency_11,11,OTHERS,60817,2016
Constituency_12,12,INC,83958,2016
Constituency_12,12,BJP,96650,2016
Constituency_12,12,CPM,34353,2016
Constituency_12,12,AITC,33113,2016
Constituency_12,12,DMK,66641,2016
Constituency_12,12,AIADMK,64666,2016
Constituency_12,12,OTHERS,96204,2016
Constituency_13,13,INC,75764,2016
Constituency_13,13,BJP,60193,2016
Constituency_13,13,CPM,65788,2016
Constituency_13,13,AITC,66218,2016
Constituency_13,13,DMK,26005,2016
Constituency_13,13,AIADMK,10561,2016
Constituency_13,13,OTHERS,75499,2016
Constituency_14,14,INC,55717,2016
Constituency_14,14,BJP,59446,2016
Constituency_14,14,CPM,95602,2016
Constituency_14,14,AITC,38108,2016
Constituency_14,14,DMK,22232,2016
Constituency_14,14,AIADMK,15589,2016
Constituency_14,14,OTHERS,79392,2016
Constituency_15,15,INC,58776,2016
Constituency_15,15,BJP,61743,2016
Constituency_15,15,CPM,44154,2016
Constituency_15,15,AITC,82741,2016
Constituency_15,15,DMK,40676,2016
Constituency_15,15,AIADMK,81801,2016
Constituency_15,15,OTHERS,10058,2016
Constituency_16,16,INC,28664,2016
Constituency_16,16,BJP,85497,2016
Constituency_16,16,CPM,27732,2016
Constituency_16,16,AITC,95187,2016
Constituency_16,16,DMK,67407,2016
Constituency_16,16,AIADMK,11425,2016
Constituency_16,16,OTHERS,85634,2016
Constituency_17,17,INC,26333,2016
Constituency_17,17,BJP,69022,2016
Constituency_17,17,CPM,15010,2016
Constituency_17,17,AITC,37101,2016
Constituency_17,17,DMK,16239,2016
Constituency_17,17,AIADMK,70007,2016
Constituency_17,17,OTHERS,15996,2016
Constituency_18,18,INC,80064,2016
Constituency_18,18,BJP,56302,2016
Constituency_18,18,CPM,25121,2016
Constituency_18,18,AITC,89609,2016
Constituency_18,18,DMK,93616,2016
Constituency_18,18,AIADMK,87678,2016
Constituency_18,18,OTHERS,30556,2016
Constituency_19,19,INC,74807,2016
Constituency_19,19,BJP,71138,2016
Constituency_19,19,CPM,54332,2016
Constituency_19,19,AITC,26150,2016
Constituency_19,19,DMK,33540,2016
Constituency_19,19,AIADMK,27081,2016
Constituency_19,19,OTHERS,86061,2016
Constituency_20,20,INC,61348,2016
Constituency_20,20,BJP,23250,2016
Constituency_20,20,CPM,44534,2016
Constituency_20,20,AITC,80919,2016
Constituency_20,20,DMK,93911,2016
Constituency_20,20,AIADMK,87329,2016
