AC_NAME,AC_NO,PARTY,VOTES,YEAR
Constituency_1,1,INC,70006,2001
Constituency_1,1,BJP,48735,2001
Constituency_1,1,CPM,89607,2001
Constituency_1,1,AITC,97638,2001
Constituency_1,1,DMK,73713,2001
Constituency_1,1,AIADMK,32390,2001
Constituency_1,1,OTHERS,89506,2001
Constituency_2,2,INC,29671,2001
Constituency_2,2,BJP,85983,2001
Constituency_2,2,CPM,58180,2001
Constituency_2,2,AITC,92459,2001
Constituency_2,2,DMK,48576,2001
Constituency_2,2,AIADMK,61124,2001
Constituency_2,2,OTHERS,58510,2001
Constituency_3,3,INC,65426,2001
Constituency_3,3,BJP,53133,2001
Constituency_3,3,CPM,54543,2001
Constituency_3,3,AITC,13763,2001
Constituency_3,3,DMK,69942,2001
Constituency_3,3,AIADMK,90707,2001
Constituency_3,3,OTHERS,16016,2001
Constituency_4,4,INC,73065,2001
Constituency_4,4,BJP,22602,2001
Constituency_4,4,CPM,35494,2001
Constituency_4,4,AITC,69319,2001
Constituency_4,4,DMK,77798,2001
Constituency_4,4,AIADMK,46422,2001
Constituency_4,4,OTHERS,18189,2001
Constituency_5,5,INC,45413,2001
Constituency_5,5,BJP,58195,2001
Constituency_5,5,CPM,77660,2001
Constituency_5,5,AITC,45677,2001
Constituency_5,5,DMK,95594,2001
Constituency_5,5,AIADMK,16090,2001
Constituency_5,5,OTHERS,27378,2001
Constituency_6,6,INC,19442,2001
Constituency_6,6,BJP,83197,2001
Constituency_6,6,CPM,47090,2001
Constituency_6,6,AITC,80461,2001
Constituency_6,6,DMK,35689,2001
Constituency_6,6,AIADMK,24525,2001
Constituency_6,6,OTHERS,23180,2001
Constituency_7,7,INC,20920,2001
Constituency_7,7,BJP,97813,2001
Constituency_7,7,CPM,54747,2001
Constituency_7,7,AITC,51470,2001
Constituency_7,7,DMK,99743,2001
Constituency_7,7,AIADMK,15047,2001
Constituency_7,7,OTHERS,61736,2001
Constituency_8,8,INC,71433,2001
Constituency_8,8,BJP,65242,2001
Constituency_8,8,CPM,56632,2001
Constituency_8,8,AITC,59162,2001
Constituency_8,8,DMK,75277,2001
Constituency_8,8,AIADMK,46266,2001
Constituency_8,8,OTHERS,93533,2001
Constituency_9,9,INC,87400,2001
Constituency_9,9,BJP,54110,2001
Constituency_9,9,CPM,28893,2001
Constituency_9,9,AITC,83679,2001
Constituency_9,9,DMK,78013,2001
Constituency_9,9,AIADMK,59374,2001
Constituency_9,9,OTHERS,15280,2001
Constituency_10,10,INC,28837,2001
Constituency_10,10,BJP,32436,2001
Constituency_10,10,CPM,84381,2001
Constituency_10,10,AITC,29672,2001
Constituency_10,10,DMK,97037,2001
Constituency_10,10,AIADMK,19379,2001
Constituency_10,10,OTHERS,39471,2001
Constituency_11,11,INC,66214,2001
Constituency_11,11,BJP,14608,2001
Constituency_11,11,CPM,79363,2001
Constituency_11,11,AITC,19492,2001
Constituency_11,11,DMK,58462,2001
Constituency_11,11,AIADMK,98977,2001
Constituency_11,11,OTHERS,76666,2001
Constituency_12,12,INC,80356,2001
Constituency_12,12,BJP,43430,2001
Constituency_12,12,CPM,57018,2001
Constituency_12,12,AITC,73909,2001
Constituency_12,12,DMK,44687,2001
Constituency_12,12,AIADMK,11395,2001
Constituency_12,12,OTHERS,15958,2001
Constituency_13,13,INC,15715,2001
Constituency_13,13,BJP,24207,2001
Constituency_13,13,CPM,73536,2001
Constituency_13,13,AITC,13547,2001
Constituency_13,13,DMK,24977,2001
Constituency_13,13,AIADMK,48854,2001
Constituency_13,13,OTHERS,77091,2001
Constituency_14,14,INC,44339,2001
Constituency_14,14,BJP,41112,2001
Constituency_14,14,CPM,30219,2001
Constituency_14,14,AITC,47984,2001
Constituency_14,14,DMK,21475,2001
Constituency_14,14,AIADMK,48957,2001
Constituency_14,14,OTHERS,36651,2001
Constituency_15,15,INC,26404,2001
Constituency_15,15,BJP,34426,2001
Constituency_15,15,CPM,17717,2001
Constituency_15,15,AITC,40700,2001
Constituency_15,15,DMK,96545,2001
Constituency_15,15,AIADMK,39534,2001
Constituency_15,15,OTHERS,84376,2001
Constituency_16,16,INC,30923,2001
Constituency_16,16,BJP,49236,2001
Constituency_16,16,CPM,50967,2001
Constituency_16,16,AITC,59659,2001
Constituency_16,16,DMK,90648,2001
Constituency_16,16,AIADMK,24164,2001
Constituency_16,16,OTHERS,71713,2001
Constituency_17,17,INC,40958,2001
Constituency_17,17,BJP,76589,2001
Constituency_17,17,CPM,29301,2001
Constituency_17,17,AITC,37641,2001
Constituency_17,17,DMK,32308,2001
Constituency_17,17,AIADMK,43869,2001
Constituency_17,17,OTHERS,93870,2001
Constituency_18,18,INC,81463,2001
Constituency_18,18,BJP,57758,2001
Constituency_18,18,CPM,48961,2001
Constituency_18,18,AITC,54436,2001
Constituency_18,18,DMK,38355,2001
Constituency_18,18,AIADMK,73457,2001
Constituency_18,18,OTHERS,78480,2001
Constituency_19,19,INC,25663,2001
Constituency_19,19,BJP,59335,2001
Constituency_19,19,CPM,84851,2001
Constituency_19,19,AITC,99005,2001
Constituency_19,19,DMK,71254,2001
Constituency_19,19,AIADMK,55501,2001
Constituency_19,19,OTHERS,63709,2001
Constituency_20,20,INC,14758,2001
Constituency_20,20,BJP,38740,2001
Constituency_20,20,CPM,81889,2001
Constituency_20,20,AITC,48550,2001
Constituency_20,20,DMK,75873,2001
Constituency_20,20,AIADMK,16699,2001
Constituency_20,20,OTHERS,22393,2001
Constituency_21,21,INC,97847,2001
Constituency_21,21,BJP,74607,2001
Constituency_21,21,CPM,68893,2001
Constituency_21,21,AITC,31713,2001
Constituency_21,21,DMK,91526,2001
Constituency_21,21,AIADMK,74828,2001
Constituency_21,21,OTHERS,92976,2001
Constituency_22,22,INC,62786,2001
Constituency_22,22,BJP,20388,2001
Constituency_22,22,CPM,15171,2001
Constituency_22,22,AITC,61741,2001
Constituency_22,22,DMK,50676,2001
Constituency_22,22,AIADMK,37737,2001
Constituency_22,22,OTHERS,17967,2001
Constituency_23,23,INC,57047,2001
Constituency_23,23,BJP,17569,2001
Constituency_23,23,CPM,46868,2001
Constituency_23,23,AITC,44436,2001
Constituency_23,23,DMK,59583,2001
Constituency_23,23,AIADMK,57645,2001
Constituency_23,23,OTHERS,18577,2001
Constituency_24,24,INC,33041,2001
Constituency_24,24,BJP,11676,2001
Constituency_24,24,CPM,90931,2001
Constituency_24,24,AITC,41703,2001
Constituency_24,24,DMK,50588,2001
Constituency_24,24,AIADMK,13167,2001
Constituency_24,24,OTHERS,65625,2001
Constituency_25,25,INC,64143,2001
Constituency_25,25,BJP,76408,2001
Constituency_25,25,CPM,24274,2001
Constituency_25,25,AITC,66609,2001
Constituency_25,25,DMK,24285,2001
Constituency_25,25,AIADMK,39304,2001
Constituency_25,25,OTHERS,62580,2001
Constituency_26,26,INC,45590,2001
Constituency_26,26,BJP,72954,2001
Constituency_26,26,CPM,96312,2001
Constituency_26,26,AITC,79104,2001
Constituency_26,26,DMK,42315,2001
Constituency_26,26,AIADMK,86447,2001
Constituency_26,26,OTHERS,70544,2001
Constituency_27,27,INC,22789,2001
Constituency_27,27,BJP,21656,2001
Constituency_27,27,CPM,95631,2001
Constituency_27,27,AITC,75538,2001
Constituency_27,27,DMK,63009,2001
Constituency_27,27,AIADMK,34996,2001
Constituency_27,27,OTHERS,22973,2001
Constituency_28,28,INC,37817,2001
Constituency_28,28,BJP,54746,2001
Constituency_28,28,CPM,62525,2001
Constituency_28,28,AITC,90731,2001
Constituency_28,28,DMK,98931,2001
Constituency_28,28,AIADMK,39482,2001
Constituency_28,28,OTHERS,25908,2001
Constituency_29,29,INC,29292,2001
Constituency_29,29,BJP,68438,2001
Constituency_29,29,CPM,28215,2001
Constituency_29,29,AITC,75511,2001
Constituency_29,29,DMK,66222,2001
Constituency_29,29,AIADMK,51907,2001
Constituency_29,29,OTHERS,10816,2001
Constituency_30,30,INC,35888,2001
Constituency_30,30,BJP,63669,2001
Constituency_30,30,CPM,35896,2001
Constituency_30,30,AITC,73650,2001
Constituency_30,30,DMK,56274,2001
Constituency_30,30,AIADMK,67479,2001
Constituency_30,30,OTHERS,74784,2001
Constituency_31,31,INC,50612,2001
Constituency_31,31,BJP,73965,2001
Constituency_31,31,CPM,91240,2001
Constituency_31,31,AITC,10674,2001
Constituency_31,31,DMK,20002,2001
Constituency_31,31,AIADMK,44840,2001
Constituency_31,31,OTHERS,13821,2001
Constituency_32,32,INC,73858,2001
Constituency_32,32,BJP,59512,2001
Constituency_32,32,CPM,97564,2001
Constituency_32,32,AITC,64548,2001
Constituency_32,32,DMK,62376,2001
Constituency_32,32,AIADMK,46481,2001
Constituency_32,32,OTHERS,85529,2001
Constituency_33,33,INC,75092,2001
Constituency_33,33,BJP,52269,2001
Constituency_33,33,CPM,72995,2001
Constituency_33,33,AITC,94787,2001
Constituency_33,33,DMK,63147,2001
Constituency_33,33,AIADMK,90181,2001
Constituency_33,33,OTHERS,13259,2001
Constituency_34,34,INC,48796,2001
Constituency_34,34,BJP,86010,2001
Constituency_34,34,CPM,68258,2001
Constituency_34,34,AITC,80476,2001
Constituency_34,34,DMK,53750,2001
Constituency_34,34,AIADMK,82588,2001
Constituency_34,34,OTHERS,52553,2001
Constituency_35,35,INC,65951,2001
Constituency_35,35,BJP,53299,2001
Constituency_35,35,CPM,33225,2001
Constituency_35,35,AITC,19219,2001
Constituency_35,35,DMK,92267,2001
Constituency_35,35,AIADMK,69775,2001
Constituency_35,35,OTHERS,54035,2001
Constituency_36,36,INC,66770,2001
Constituency_36,36,BJP,98232,2001
Constituency_36,36,CPM,89132,2001
Constituency_36,36,AITC,43529,2001
Constituency_36,36,DMK,21870,2001
Constituency_36,36,AIADMK,52293,2001
Constituency_36,36,OTHERS,62199,2001
Constituency_37,37,INC,81578,2001
Constituency_37,37,BJP,36118,2001
Constituency_37,37,CPM,58123,2001
Constituency_37,37,AITC,30259,2001
Constituency_37,37,DMK,16860,2001
Constituency_37,37,AIADMK,59245,2001
Constituency_37,37,OTHERS,79969,2001
Constituency_38,38,INC,28772,2001
Constituency_38,38,BJP,39406,2001
Constituency_38,38,CPM,68073,2001
Constituency_38,38,AITC,26087,2001
Constituency_38,38,DMK,16721,2001
Constituency_38,38,AIADMK,91577,2001
Constituency_38,38,OTHERS,10697,2001
Constituency_39,39,INC,52032,2001
Constituency_39,39,BJP,66948,2001
Constituency_39,39,CPM,88370,2001
Constituency_39,39,AITC,99599,2001
Constituency_39,39,DMK,48670,2001
