AC_NAME,AC_NO,PARTY,VOTES,YEAR
Constituency_1,1,INC,56178,2001
Constituency_1,1,BJP,45983,2001
Constituency_1,1,CPM,45227,2001
Constituency_1,1,AITC,71972,2001
Constituency_1,1,DMK,35813,2001
Constituency_1,1,AIADMK,95409,2001
Constituency_1,1,OTHERS,18954,2001
Constituency_2,2,INC,55512,2001
Constituency_2,2,BJP,16916,2001
Constituency_2,2,CPM,28736,2001
Constituency_2,2,AITC,96686,2001
Constituency_2,2,DMK,72291,2001
Constituency_2,2,AIADMK,72098,2001
Constituency_2,2,OTHERS,27890,2001
Constituency_3,3,INC,55223,2001
Constituency_3,3,BJP,17177,2001
Constituency_3,3,CPM,26430,2001
Constituency_3,3,AITC,10618,2001
Constituency_3,3,DMK,34317,2001
Constituency_3,3,AIADMK,47621,2001
Constituency_3,3,OTHERS,37847,2001
Constituency_4,4,INC,83964,2001
Constituency_4,4,BJP,59557,2001
Constituency_4,4,CPM,76366,2001
Constituency_4,4,AITC,58244,2001
Constituency_4,4,DMK,27905,2001
Constituency_4,4,AIADMK,58965,2001
Constituency_4,4,OTHERS,49172,2001
Constituency_5,5,INC,95362,2001
Constituency_5,5,BJP,67627,2001
Constituency_5,5,CPM,98236,2001
Constituency_5,5,AITC,24051,2001
Constituency_5,5,DMK,57551,2001
Constituency_5,5,AIADMK,44715,2001
Constituency_5,5,OTHERS,84559,2001
Constituency_6,6,INC,52441,2001
Constituency_6,6,BJP,72262,2001
Constituency_6,6,CPM,54362,2001
Constituency_6,6,AITC,16474,2001
Constituency_6,6,DMK,73635,2001
Constituency_6,6,AIADMK,25136,2001
Constituency_6,6,OTHERS,50690,2001
Constituency_7,7,INC,40393,2001
Constituency_7,7,BJP,20669,2001
Constituency_7,7,CPM,61701,2001
Constituency_7,7,AITC,74853,2001
Constituency_7,7,DMK,77875,2001
Constituency_7,7,AIADMK,32888,2001
Constituency_7,7,OTHERS,71419,2001
Constituency_8,8,INC,37634,2001
Constituency_8,8,BJP,22503,2001
Constituency_8,8,CPM,56264,2001
Constituency_8,8,AITC,34875,2001
Constituency_8,8,DMK,47624,2001
Constituency_8,8,AIADMK,91099,2001
Constituency_8,8,OTHERS,53641,2001
Constituency_9,9,INC,97315,2001
Constituency_9,9,BJP,46411,2001
Constituency_9,9,CPM,51883,2001
Constituency_9,9,AITC,18999,2001
Constituency_9,9,DMK,80555,2001
Constituency_9,9,AIADMK,77116,2001
Constituency_9,9,OTHERS,72270,2001
Constituency_10,10,INC,65095,2001
Constituency_10,10,BJP,48293,2001
Constituency_10,10,CPM,12103,2001
Constituency_10,10,AITC,76735,2001
Constituency_10,10,DMK,90304,2001
Constituency_10,10,AIADMK,48565,2001
Constituency_10,10,OTHERS,34031,2001
Constituency_11,11,INC,85301,2001
Constituency_11,11,BJP,33037,2001
Constituency_11,11,CPM,23443,2001
Constituency_11,11,AITC,57246,2001
Constituency_11,11,DMK,50368,2001
Constituency_11,11,AIADMK,76857,2001
Constituency_11,11,OTHERS,74416,2001
Constituency_12,12,INC,89525,2001
Constituency_12,12,BJP,91801,2001
Constituency_12,12,CPM,47642,2001
Constituency_12,12,AITC,85197,2001
Constituency_12,12,DMK,63260,2001
Constituency_12,12,AIADMK,66849,2001
Constituency_12,12,OTHERS,58207,2001
Constituency_13,13,INC,10915,2001
Constituency_13,13,BJP,16626,2001
Constituency_13,13,CPM,97864,2001
Constituency_13,13,AITC,57902,2001
Constituency_13,13,DMK,40103,2001
Constituency_13,13,AIADMK,97291,2001
Constituency_13,13,OTHERS,13658,2001
Constituency_14,14,INC,46337,2001
Constituency_14,14,BJP,89391,2001
Constituency_14,14,CPM,35595,2001
Constituency_14,14,AITC,49745,2001
Constituency_14,14,DMK,27551,2001
Constituency_14,14,AIADMK,83808,2001
Constituency_14,14,OTHERS,61024,2001
Constituency_15,15,INC,95917,2001
Constituency_15,15,BJP,81904,2001
Constituency_15,15,CPM,57273,2001
Constituency_15,15,AITC,78318,2001
Constituency_15,15,DMK,71827,2001
Constituency_15,15,AIADMK,11584,2001
Constituency_15,15,OTHERS,31183,2001
Constituency_16,16,INC,67618,2001
Constituency_16,16,BJP,16811,2001
Constituency_16,16,CPM,28191,2001
Constituency_16,16,AITC,55392,2001
Constituency_16,16,DMK,94351,2001
Constituency_16,16,AIADMK,97026,2001
Constituency_16,16,OTHERS,65222,2001
Constituency_17,17,INC,92159,2001
Constituency_17,17,BJP,50489,2001
Constituency_17,17,CPM,47857,2001
Constituency_17,17,AITC,92675,2001
Constituency_17,17,DMK,89360,2001
Constituency_17,17,AIADMK,60557,2001
Constituency_17,17,OTHERS,25208,2001
Constituency_18,18,INC,52903,2001
Constituency_18,18,BJP,29281,2001
Constituency_18,18,CPM,28430,2001
Constituency_18,18,AITC,97878,2001
Constituency_18,18,DMK,61910,2001
Constituency_18,18,AIADMK,88782,2001
Constituency_18,18,OTHERS,73249,2001
Constituency_19,19,INC,78307,2001
Constituency_19,19,BJP,55472,2001
Constituency_19,19,CPM,94059,2001
Constituency_19,19,AITC,29709,2001
Constituency_19,19,DMK,54467,2001
Constituency_19,19,AIADMK,63275,2001
Constituency_19,19,OTHERS,86624,2001
Constituency_20,20,INC,51715,2001
Constituency_20,20,BJP,81294,2001
Constituency_20,20,CPM,66629,2001
Constituency_20,20,AITC,31868,2001
Constituency_20,20,DMK,68529,2001
Constituency_20,20,AIADMK,72966,2001
Constituency_20,20,OTHERS,60388,2001
Constituency_21,21,INC,56054,2001
Constituency_21,21,BJP,80119,2001
Constituency_21,21,CPM,70746,2001
Constituency_21,21,AITC,15069,2001
Constituency_21,21,DMK,62912,2001
Constituency_21,21,AIADMK,76619,2001
Constituency_21,21,OTHERS,14884,2001
Constituency_22,22,INC,69486,2001
Constituency_22,22,BJP,66815,2001
Constituency_22,22,CPM,71144,2001
Constituency_22,22,AITC,48987,2001
Constituency_22,22,DMK,74905,2001
Constituency_22,22,AIADMK,52145,2001
