AC_NAME,AC_NO,PARTY,VOTES,YEAR
Constituency_1,1,INC,13799,2016
Constituency_1,1,BJP,37303,2016
Constituency_1,1,CPM,87747,2016
Constituency_1,1,AITC,21656,2016
Constituency_1,1,DMK,76046,2016
Constituency_1,1,AIADMK,94464,2016
Constituency_1,1,OTHERS,65285,2016
Constituency_2,2,INC,50733,2016
Constituency_2,2,BJP,33032,2016
Constituency_2,2,CPM,68692,2016
Constituency_2,2,AITC,71311,2016
Constituency_2,2,DMK,42888,2016
Constituency_2,2,AIADMK,79868,2016
Constituency_2,2,OTHERS,99800,2016
Constituency_3,3,INC,61679,2016
Constituency_3,3,BJP,34889,2016
Constituency_3,3,CPM,35851,2016
Constituency_3,3,AITC,17355,2016
Constituency_3,3,DMK,93550,2016
Constituency_3,3,AIADMK,58768,2016
Constituency_3,3,OTHERS,82880,2016
Constituency_4,4,INC,87230,2016
Constituency_4,4,BJP,64452,2016
Constituency_4,4,CPM,66606,2016
Constituency_4,4,AITC,21263,2016
Constituency_4,4,DMK,79133,2016
Constituency_4,4,AIADMK,11680,2016
Constituency_4,4,OTHERS,49940,2016
Constituency_5,5,INC,90244,2016
Constituency_5,5,BJP,64899,2016
Constituency_5,5,CPM,77714,2016
Constituency_5,5,AITC,52016,2016
Constituency_5,5,DMK,24184,2016
Constituency_5,5,AIADMK,17153,2016
Constituency_5,5,OTHERS,28781,2016
Constituency_6,6,INC,37789,2016
Constituency_6,6,BJP,28275,2016
Constituency_6,6,CPM,93706,2016
Constituency_6,6,AITC,60306,2016
Constituency_6,6,DMK,75557,2016
Constituency_6,6,AIADMK,13349,2016
Constituency_6,6,OTHERS,84698,2016
Constituency_7,7,INC,43777,2016
Constituency_7,7,BJP,68245,2016
Constituency_7,7,CPM,30172,2016
Constituency_7,7,AITC,37343,2016
Constituency_7,7,DMK,54948,2016
Constituency_7,7,AIADMK,20300,2016
Constituency_7,7,OTHERS,28128,2016
Constituency_8,8,INC,31371,2016
Constituency_8,8,BJP,31854,2016
Constituency_8,8,CPM,55487,2016
Constituency_8,8,AITC,28941,2016
Constituency_8,8,DMK,16059,2016
Constituency_8,8,AIADMK,47170,2016
Constituency_8,8,OTHERS,92388,2016
Constituency_9,9,INC,94274,2016
Constituency_9,9,BJP,41019,2016
Constituency_9,9,CPM,69130,2016
Constituency_9,9,AITC,14356,2016
Constituency_9,9,DMK,46034,2016
Constituency_9,9,AIADMK,27985,2016
Constituency_9,9,OTHERS,83617,2016
Constituency_10,10,INC,49628,2016
Constituency_10,10,BJP,71912,2016
Constituency_10,10,CPM,79530,2016
Constituency_10,10,AITC,64335,2016
Constituency_10,10,DMK,21000,2016
Constituency_10,10,AIADMK,75722,2016
Constituency_10,10,OTHERS,65697,2016
Constituency_11,11,INC,66201,2016
Constituency_11,11,BJP,12543,2016
Constituency_11,11,CPM,13856,2016
Constituency_11,11,AITC,95579,2016
Constituency_11,11,DMK,74560,2016
Constituency_11,11,AIADMK,41634,2016
Constituency_11,11,OTHERS,56762,2016
Constituency_12,12,INC,39245,2016
Constituency_12,12,BJP,29046,2016
Constituency_12,12,CPM,98568,2016
Constituency_12,12,AITC,66679,2016
Constituency_12,12,DMK,34716,2016
Constituency_12,12,AIADMK,22385,2016
Constituency_12,12,OTHERS,32333,2016
Constituency_13,13,INC,22241,2016
Constituency_13,13,BJP,76308,2016
Constituency_13,13,CPM,67803,2016
Constituency_13,13,AITC,14918,2016
Constituency_13,13,DMK,75244,2016
Constituency_13,13,AIADMK,42300,2016
Constituency_13,13,OTHERS,17938,2016
Constituency_14,14,INC,18807,2016
Constituency_14,14,BJP,98809,2016
Constituency_14,14,CPM,72630,2016
Constituency_14,14,AITC,19685,2016
Constituency_14,14,DMK,63515,2016
Constituency_14,14,AIADMK,45719,2016
Constituency_14,14,OTHERS,52609,2016
Constituency_15,15,INC,91431,2016
Constituency_15,15,BJP,60104,2016
Constituency_15,15,CPM,34261,2016
Constituency_15,15,AITC,25512,2016
Constituency_15,15,DMK,88205,2016
Constituency_15,15,AIADMK,71244,2016
Constituency_15,15,OTHERS,97880,2016
Constituency_16,16,INC,98675,2016
Constituency_16,16,BJP,87887,2016
Constituency_16,16,CPM,31704,2016
Constituency_16,16,AITC,53632,2016
Constituency_16,16,DMK,24037,2016
Constituency_16,16,AIADMK,17588,2016
Constituency_16,16,OTHERS,30086,2016
Constituency_17,17,INC,47441,2016
Constituency_17,17,BJP,38045,2016
Constituency_17,17,CPM,47557,2016
Constituency_17,17,AITC,56187,2016
Constituency_17,17,DMK,54120,2016
Constituency_17,17,AIADMK,74349,2016
Constituency_17,17,OTHERS,67811,2016
Constituency_18,18,INC,16440,2016
Constituency_18,18,BJP,80082,2016
Constituency_18,18,CPM,82710,2016
Constituency_18,18,AITC,77907,2016
Constituency_18,18,DMK,33998,2016
Constituency_18,18,AIADMK,19936,2016
Constituency_18,18,OTHERS,78525,2016
Constituency_19,19,INC,29678,2016
Constituency_19,19,BJP,57835,2016
Constituency_19,19,CPM,61779,2016
Constituency_19,19,AITC,83436,2016
Constituency_19,19,DMK,19678,2016
Constituency_19,19,AIADMK,90167,2016
Constituency_19,19,OTHERS,72718,2016
Constituency_20,20,INC,22501,2016
Constituency_20,20,BJP,89137,2016
Constituency_20,20,CPM,17249,2016
Constituency_20,20,AITC,40806,2016
Constituency_20,20,DMK,43078,2016
Constituency_20,20,AIADMK,82650,2016
Constituency_20,20,OTHERS,84318,2016
Constituency_21,21,INC,69212,2016
Constituency_21,21,BJP,62243,2016
Constituency_21,21,CPM,83070,2016
Constituency_21,21,AITC,47821,2016
Constituency_21,21,DMK,42993,2016
Constituency_21,21,AIADMK,69952,2016
Constituency_21,21,OTHERS,72446,2016
Constituency_22,22,INC,33656,2016
Constituency_22,22,BJP,68584,2016
Constituency_22,22,CPM,20769,2016
Constituency_22,22,AITC,94324,2016
Constituency_22,22,DMK,24746,2016
Constituency_22,22,AIADMK,88472,2016
Constituency_22,22,OTHERS,85471,2016
Constituency_23,23,INC,10424,2016
Constituency_23,23,BJP,67319,2016
Constituency_23,23,CPM,28633,2016
Constituency_23,23,AITC,75873,2016
Constituency_23,23,DMK,69765,2016
Constituency_23,23,AIADMK,37580,2016
Constituency_23,23,OTHERS,97461,2016
Constituency_24,24,INC,94244,2016
Constituency_24,24,BJP,88406,2016
Constituency_24,24,CPM,37616,2016
Constituency_24,24,AITC,70502,2016
Constituency_24,24,DMK,53748,2016
Constituency_24,24,AIADMK,16710,2016
Constituency_24,24,OTHERS,63976,2016
Constituency_25,25,INC,64969,2016
Constituency_25,25,BJP,48083,2016
Constituency_25,25,CPM,74241,2016
Constituency_25,25,AITC,30257,2016
Constituency_25,25,DMK,86169,2016
Constituency_25,25,AIADMK,75726,2016
Constituency_25,25,OTHERS,99407,2016
Constituency_26,26,INC,74849,2016
Constituency_26,26,BJP,38703,2016
Constituency_26,26,CPM,90314,2016
