AC_NAME,AC_NO,PARTY,VOTES,YEAR
Constituency_1,1,INC,89895,2016
Constituency_1,1,BJP,65170,2016
Constituency_1,1,CPM,19386,2016
Constituency_1,1,AITC,50175,2016
Constituency_1,1,DMK,55558,2016
Constituency_1,1,AIADMK,40982,2016
Constituency_1,1,OTHERS,71571,2016
Constituency_2,2,INC,88384,2016
Constituency_2,2,BJP,43222,2016
Constituency_2,2,CPM,96761,2016
Constituency_2,2,AITC,55310,2016
Constituency_2,2,DMK,83920,2016
Constituency_2,2,AIADMK,60337,2016
Constituency_2,2,OTHERS,67662,2016
Constituency_3,3,INC,41716,2016
Constituency_3,3,BJP,39627,2016
Constituency_3,3,CPM,64870,2016
Constituency_3,3,AITC,72151,2016
Constituency_3,3,DMK,12268,2016
Constituency_3,3,AIADMK,84980,2016
Constituency_3,3,OTHERS,97000,2016
Constituency_4,4,INC,22263,2016
Constituency_4,4,BJP,66650,2016
Constituency_4,4,CPM,50840,2016
Constituency_4,4,AITC,90997,2016
Constituency_4,4,DMK,70143,2016
Constituency_4,4,AIADMK,73922,2016
Constituency_4,4,OTHERS,35610,2016
Constituency_5,5,INC,90041,2016
Constituency_5,5,BJP,13017,2016
Constituency_5,5,CPM,30382,2016
Constituency_5,5,AITC,64114,2016
Constituency_5,5,DMK,18803,2016
Constituency_5,5,AIADMK,24278,2016
Constituency_5,5,OTHERS,14574,2016
Constituency_6,6,INC,86681,2016
Constituency_6,6,BJP,49926,2016
Constituency_6,6,CPM,59355,2016
Constituency_6,6,AITC,74968,2016
Constituency_6,6,DMK,91335,2016
Constituency_6,6,AIADMK,62717,2016
Constituency_6,6,OTHERS,23029,2016
Constituency_7,7,INC,28151,2016
Constituency_7,7,BJP,14310,2016
Constituency_7,7,CPM,65765,2016
Constituency_7,7,AITC,70705,2016
Constituency_7,7,DMK,85819,2016
Constituency_7,7,AIADMK,93376,2016
Constituency_7,7,OTHERS,36457,2016
Constituency_8,8,INC,68566,2016
Constituency_8,8,BJP,91294,2016
Constituency_8,8,CPM,68532,2016
Constituency_8,8,AITC,87628,2016
Constituency_8,8,DMK,30280,2016
Constituency_8,8,AIADMK,92245,2016
Constituency_8,8,OTHERS,95161,2016
Constituency_9,9,INC,65577,2016
Constituency_9,9,BJP,49736,2016
Constituency_9,9,CPM,30885,2016
Constituency_9,9,AITC,90108,2016
Constituency_9,9,DMK,72060,2016
Constituency_9,9,AIADMK,25530,2016
Constituency_9,9,OTHERS,39266,2016
Constituency_10,10,INC,96217,2016
Constituency_10,10,BJP,57737,2016
Constituency_10,10,CPM,83050,2016
Constituency_10,10,AITC,42196,2016
Constituency_10,10,DMK,61769,2016
Constituency_10,10,AIADMK,65308,2016
Constituency_10,10,OTHERS,55842,2016
Constituency_11,11,INC,49076,2016
Constituency_11,11,BJP,34366,2016
Constituency_11,11,CPM,45022,2016
Constituency_11,11,AITC,88596,2016
Constituency_11,11,DMK,19479,2016
Constituency_11,11,AIADMK,98776,2016
Constituency_11,11,OTHERS,49211,2016
Constituency_12,12,INC,73270,2016
Constituency_12,12,BJP,16952,2016
Constituency_12,12,CPM,46332,2016
Constituency_12,12,AITC,75395,2016
Constituency_12,12,DMK,76815,2016
Constituency_12,12,AIADMK,40670,2016
Constituency_12,12,OTHERS,84314,2016
Constituency_13,13,INC,54117,2016
Constituency_13,13,BJP,27317,2016
Constituency_13,13,CPM,24575,2016
Constituency_13,13,AITC,64150,2016
Constituency_13,13,DMK,57919,2016
Constituency_13,13,AIADMK,11604,2016
Constituency_13,13,OTHERS,25574,2016
Constituency_14,14,INC,66604,2016
Constituency_14,14,BJP,59101,2016
Constituency_14,14,CPM,71448,2016
Constituency_14,14,AITC,70987,2016
Constituency_14,14,DMK,81434,2016
Constituency_14,14,AIADMK,43550,2016
Constituency_14,14,OTHERS,33328,2016
Constituency_15,15,INC,11730,2016
Constituency_15,15,BJP,71792,2016
Constituency_15,15,CPM,19214,2016
Constituency_15,15,AITC,11743,2016
Constituency_15,15,DMK,15663,2016
Constituency_15,15,AIADMK,98625,2016
Constituency_15,15,OTHERS,52931,2016
Constituency_16,16,INC,40370,2016
Constituency_16,16,BJP,53104,2016
Constituency_16,16,CPM,48302,2016
Constituency_16,16,AITC,50357,2016
Constituency_16,16,DMK,56140,2016
Constituency_16,16,AIADMK,28433,2016
Constituency_16,16,OTHERS,49071,2016
Constituency_17,17,INC,53480,2016
Constituency_17,17,BJP,42048,2016
Constituency_17,17,CPM,31956,2016
Constituency_17,17,AITC,57568,2016
Constituency_17,17,DMK,88581,2016
Constituency_17,17,AIADMK,29423,2016
Constituency_17,17,OTHERS,61309,2016
Constituency_18,18,INC,77264,2016
Constituency_18,18,BJP,39443,2016
Constituency_18,18,CPM,16581,2016
Constituency_18,18,AITC,29633,2016
Constituency_18,18,DMK,87418,2016
Constituency_18,18,AIADMK,70602,2016
Constituency_18,18,OTHERS,52346,2016
Constituency_19,19,INC,94161,2016
Constituency_19,19,BJP,57088,2016
Constituency_19,19,CPM,86776,2016
Constituency_19,19,AITC,73183,2016
Constituency_19,19,DMK,24204,2016
Constituency_19,19,AIADMK,89890,2016
Constituency_19,19,OTHERS,25304,2016
Constituency_20,20,INC,67746,2016
Constituency_20,20,BJP,47521,2016
Constituency_20,20,CPM,48022,2016
Constituency_20,20,AITC,74478,2016
Constituency_20,20,DMK,15538,2016
Constituency_20,20,AIADMK,68254,2016
Constituency_20,20,OTHERS,20881,2016
Constituency_21,21,INC,40873,2016
Constituency_21,21,BJP,83882,2016
Constituency_21,21,CPM,47031,2016
Constituency_21,21,AITC,13193,2016
Constituency_21,21,DMK,30387,2016
Constituency_21,21,AIADMK,56303,2016
Constituency_21,21,OTHERS,86522,2016
Constituency_22,22,INC,17112,2016
Constituency_22,22,BJP,64893,2016
Constituency_22,22,CPM,27763,2016
Constituency_22,22,AITC,51746,2016
Constituency_22,22,DMK,34151,2016
Constituency_22,22,AIADMK,26297,2016
Constituency_22,22,OTHERS,77322,2016
Constituency_23,23,INC,28400,2016
Constituency_23,23,BJP,11521,2016
Constituency_23,23,CPM,89112,2016
Constituency_23,23,AITC,54914,2016
Constituency_23,23,DMK,15377,2016
Constituency_23,23,AIADMK,77444,2016
Constituency_23,23,OTHERS,46491,2016
Constituency_24,24,INC,31947,2016
Constituency_24,24,BJP,71107,2016
Constituency_24,24,CPM,35360,2016
Constituency_24,24,AITC,42918,2016
Constituency_24,24,DMK,38002,2016
Constituency_24,24,AIADMK,12933,2016
Constituency_24,24,OTHERS,64834,2016
Constituency_25,25,INC,57779,2016
Constituency_25,25,BJP,31202,2016
Constituency_25,25,CPM,40418,2016
Constituency_25,25,AITC,20407,2016
Constituency_25,25,DMK,22567,2016
Constituency_25,25,AIADMK,99714,2016
Constituency_25,25,OTHERS,88393,2016
Constituency_26,26,INC,29223,2016
Constituency_26,26,BJP,85531,2016
Constituency_26,26,CPM,47593,2016
Constituency_26,26,AITC,47465,2016
Constituency_26,26,DMK,71160,2016
Constituency_26,26,AIADMK,62598,2016
Constituency_26,26,OTHERS,42021,2016
Constituency_27,27,INC,80724,2016
Constituency_27,27,BJP,91658,2016
Constituency_27,27,CPM,24034,2016
Constituency_27,27,AITC,61553,2016
Constituency_27,27,DMK,14750,2016
Constituency_27,27,AIADMK,84747,2016
Constituency_27,27,OTHERS,75680,2016
Constituency_28,28,INC,72110,2016
Constituency_28,28,BJP,65735,2016
Constituency_28,28,CPM,88909,2016
Constituency_28,28,AITC,52713,2016
Constituency_28,28,DMK,13279,2016
Constituency_28,28,AIADMK,17698,2016
Constituency_28,28,OTHERS,83147,2016
Constituency_29,29,INC,16031,2016
Constituency_29,29,BJP,77486,2016
Constituency_29,29,CPM,12918,2016
Constituency_29,29,AITC,68733,2016
Constituency_29,29,DMK,47120,2016
Constituency_29,29,AIADMK,96346,2016
Constituency_29,29,OTHERS,10680,2016
Constituency_30,30,INC,88453,2016
Constituency_30,30,BJP,38534,2016
Constituency_30,30,CPM,34847,2016
Constituency_30,30,AITC,35693,2016
Constituency_30,30,DMK,70292,2016
Constituency_30,30,AIADMK,42774,2016
Constituency_30,30,OTHERS,82254,2016
Constituency_31,31,INC,41734,2016
Constituency_31,31,BJP,35647,2016
Constituency_31,31,CPM,66923,2016
Constituency_31,31,AITC,46477,2016
Constituency_31,31,DMK,57194,2016
Constituency_31,31,AIADMK,69541,2016
Constituency_31,31,OTHERS,80498,2016
Constituency_32,32,INC,65748,2016
Constituency_32,32,BJP,62366,2016
Constituency_32,32,CPM,63714,2016
Constituency_32,32,AITC,47736,2016
Constituency_32,32,DMK,84236,2016
Constituency_32,32,AIADMK,39340,2016
Constituency_32,32,OTHERS,36596,2016
Constituency_33,33,INC,96245,2016
Constituency_33,33,BJP,80712,2016
Constituency_33,33,CPM,77338,2016
Constituency_33,33,AITC,31835,2016
Constituency_33,33,DMK,25445,2016
Constituency_33,33,AIADMK,25050,2016
Constituency_33,33,OTHERS,50657,2016
Constituency_34,34,INC,27955,2016
Constituency_34,34,BJP,74074,2016
Constituency_34,34,CPM,35635,2016
Constituency_34,34,AITC,21616,2016
Constituency_34,34,DMK,88145,2016
Constituency_34,34,AIADMK,59097,2016
Constituency_34,34,OTHERS,79300,2016
Constituency_35,35,INC,55376,2016
Constituency_35,35,BJP,43605,2016
