AC_NAME,AC_NO,PARTY,VOTES,YEAR
Constituency_1,1,INC,36519,2006
Constituency_1,1,BJP,39881,2006
Constituency_1,1,CPM,73814,2006
Constituency_1,1,AITC,39252,2006
Constituency_1,1,DMK,90573,2006
Constituency_1,1,AIADMK,24399,2006
Constituency_1,1,OTHERS,58465,2006
Constituency_2,2,INC,96283,2006
Constituency_2,2,BJP,44172,2006
Constituency_2,2,CPM,15021,2006
Constituency_2,2,AITC,50589,2006
Constituency_2,2,DMK,78435,2006
Constituency_2,2,AIADMK,25019,2006
Constituency_2,2,OTHERS,61311,2006
Constituency_3,3,INC,14612,2006
Constituency_3,3,BJP,80756,2006
Constituency_3,3,CPM,26630,2006
Constituency_3,3,AITC,54162,2006
Constituency_3,3,DMK,33466,2006
Constituency_3,3,AIADMK,38633,2006
Constituency_3,3,OTHERS,30059,2006
Constituency_4,4,INC,39358,2006
Constituency_4,4,BJP,23688,2006
Constituency_4,4,CPM,80862,2006
Constituency_4,4,AITC,23918,2006
Constituency_4,4,DMK,30041,2006
Constituency_4,4,AIADMK,74768,2006
Constituency_4,4,OTHERS,26221,2006
Constituency_5,5,INC,43594,2006
Constituency_5,5,BJP,32092,2006
Constituency_5,5,CPM,93000,2006
Constituency_5,5,AITC,42741,2006
Constituency_5,5,DMK,83263,2006
Constituency_5,5,AIADMK,53448,2006
Constituency_5,5,OTHERS,27754,2006
Constituency_6,6,INC,41615,2006
Constituency_6,6,BJP,25549,2006
Constituency_6,6,CPM,93215,2006
Constituency_6,6,AITC,14566,2006
Constituency_6,6,DMK,53789,2006
Constituency_6,6,AIADMK,38221,2006
Constituency_6,6,OTHERS,97981,2006
Constituency_7,7,INC,81119,2006
Constituency_7,7,BJP,31583,2006
Constituency_7,7,CPM,78392,2006
Constituency_7,7,AITC,16982,2006
Constituency_7,7,DMK,12679,2006
Constituency_7,7,AIADMK,60554,2006
Constituency_7,7,OTHERS,48942,2006
Constituency_8,8,INC,55336,2006
Constituency_8,8,BJP,55008,2006
Constituency_8,8,CPM,37709,2006
Constituency_8,8,AITC,69458,2006
Constituency_8,8,DMK,66716,2006
Constituency_8,8,AIADMK,13359,2006
Constituency_8,8,OTHERS,47553,2006
Constituency_9,9,INC,15848,2006
Constituency_9,9,BJP,64007,2006
Constituency_9,9,CPM,37000,2006
Constituency_9,9,AITC,20485,2006
Constituency_9,9,DMK,78705,2006
Constituency_9,9,AIADMK,88788,2006
Constituency_9,9,OTHERS,73303,2006
