AC_NAME,AC_NO,PARTY,VOTES,YEAR
Constituency_1,1,INC,25530,2021
Constituency_1,1,BJP,11587,2021
Constituency_1,1,CPM,80258,2021
Constituency_1,1,AITC,74314,2021
Constituency_1,1,DMK,92119,2021
Constituency_1,1,AIADMK,79375,2021
Constituency_1,1,OTHERS,18737,2021
Constituency_2,2,INC,62325,2021
Constituency_2,2,BJP,56427,2021
Constituency_2,2,CPM,65395,2021
Constituency_2,2,AITC,58268,2021
Constituency_2,2,DMK,16628,2021
Constituency_2,2,AIADMK,12247,2021
Constituency_2,2,OTHERS,91828,2021
Constituency_3,3,INC,68630,2021
Constituency_3,3,BJP,88073,2021
Constituency_3,3,CPM,44233,2021
Constituency_3,3,AITC,66337,2021
Constituency_3,3,DMK,69567,2021
Constituency_3,3,AIADMK,46905,2021
Constituency_3,3,OTHERS,46753,2021
Constituency_4,4,INC,82125,2021
Constituency_4,4,BJP,13150,2021
Constituency_4,4,CPM,27371,2021
Constituency_4,4,AITC,70197,2021
Constituency_4,4,DMK,78560,2021
Constituency_4,4,AIADMK,76983,2021
Constituency_4,4,OTHERS,47034,2021
Constituency_5,5,INC,45163,2021
Constituency_5,5,BJP,76961,2021
Constituency_5,5,CPM,55654,2021
Constituency_5,5,AITC,36804,2021
Constituency_5,5,DMK,17914,2021
Constituency_5,5,AIADMK,24186,2021
Constituency_5,5,OTHERS,65476,2021
Constituency_6,6,INC,90346,2021
Constituency_6,6,BJP,48735,2021
Constituency_6,6,CPM,84209,2021
Constituency_6,6,AITC,52368,2021
Constituency_6,6,DMK,23144,2021
Constituency_6,6,AIADMK,76483,2021
Constituency_6,6,OTHERS,33446,2021
Constituency_7,7,INC,14040,2021
Constituency_7,7,BJP,85093,2021
Constituency_7,7,CPM,90967,2021
Constituency_7,7,AITC,44953,2021
Constituency_7,7,DMK,35184,2021
Constituency_7,7,AIADMK,53646,2021
Constituency_7,7,OTHERS,17711,2021
Constituency_8,8,INC,89126,2021
Constituency_8,8,BJP,43255,2021
Constituency_8,8,CPM,76427,2021
Constituency_8,8,AITC,61459,2021
Constituency_8,8,DMK,83507,2021
Constituency_8,8,AIADMK,70161,2021
Constituency_8,8,OTHERS,22041,2021
Constituency_9,9,INC,77895,2021
Constituency_9,9,BJP,36798,2021
Constituency_9,9,CPM,80776,2021
Constituency_9,9,AITC,47499,2021
Constituency_9,9,DMK,15556,2021
Constituency_9,9,AIADMK,78997,2021
Constituency_9,9,OTHERS,65486,2021
Constituency_10,10,INC,80412,2021
Constituency_10,10,BJP,78868,2021
Constituency_10,10,CPM,76662,2021
Constituency_10,10,AITC,60897,2021
Constituency_10,10,DMK,16665,2021
Constituency_10,10,AIADMK,17248,2021
Constituency_10,10,OTHERS,28678,2021
Constituency_11,11,INC,76081,2021
Constituency_11,11,BJP,12797,2021
Constituency_11,11,CPM,39426,2021
Constituency_11,11,AITC,88901,2021
Constituency_11,11,DMK,40952,2021
Constituency_11,11,AIADMK,58851,2021
Constituency_11,11,OTHERS,58202,2021
Constituency_12,12,INC,54441,2021
Constituency_12,12,BJP,70211,2021
Constituency_12,12,CPM,91686,2021
Constituency_12,12,AITC,80676,2021
Constituency_12,12,DMK,18161,2021
Constituency_12,12,AIADMK,96895,2021
Constituency_12,12,OTHERS,48016,2021
Constituency_13,13,INC,27936,2021
Constituency_13,13,BJP,38122,2021
Constituency_13,13,CPM,80766,2021
Constituency_13,13,AITC,77639,2021
Constituency_13,13,DMK,25788,2021
Constituency_13,13,AIADMK,83392,2021
Constituency_13,13,OTHERS,88839,2021
Constituency_14,14,INC,19553,2021
Constituency_14,14,BJP,53577,2021
Constituency_14,14,CPM,21124,2021
Constituency_14,14,AITC,49805,2021
Constituency_14,14,DMK,63191,2021
Constituency_14,14,AIADMK,34814,2021
Constituency_14,14,OTHERS,34080,2021
Constituency_15,15,INC,30906,2021
Constituency_15,15,BJP,65430,2021
Constituency_15,15,CPM,62255,2021
Constituency_15,15,AITC,47800,2021
Constituency_15,15,DMK,34301,2021
Constituency_15,15,AIADMK,21332,2021
Constituency_15,15,OTHERS,65097,2021
Constituency_16,16,INC,99922,2021
Constituency_16,16,BJP,28919,2021
Constituency_16,16,CPM,59715,2021
Constituency_16,16,AITC,39090,2021
Constituency_16,16,DMK,14306,2021
Constituency_16,16,AIADMK,29847,2021
Constituency_16,16,OTHERS,29038,2021
Constituency_17,17,INC,13501,2021
Constituency_17,17,BJP,40336,2021
Constituency_17,17,CPM,58975,2021
Constituency_17,17,AITC,96692,2021
Constituency_17,17,DMK,53628,2021
Constituency_17,17,AIADMK,57704,2021
Constituency_17,17,OTHERS,77873,2021
Constituency_18,18,INC,31899,2021
Constituency_18,18,BJP,75184,2021
Constituency_18,18,CPM,72772,2021
Constituency_18,18,AITC,83687,2021
Constituency_18,18,DMK,91903,2021
Constituency_18,18,AIADMK,12588,2021
Constituency_18,18,OTHERS,22793,2021
Constituency_19,19,INC,75266,2021
Constituency_19,19,BJP,65797,2021
Constituency_19,19,CPM,79828,2021
Constituency_19,19,AITC,36851,2021
Constituency_19,19,DMK,82244,2021
Constituency_19,19,AIADMK,64547,2021
Constituency_19,19,OTHERS,52848,2021
Constituency_20,20,INC,15455,2021
Constituency_20,20,BJP,63906,2021
Constituency_20,20,CPM,52571,2021
Constituency_20,20,AITC,95492,2021
Constituency_20,20,DMK,74614,2021
Constituency_20,20,AIADMK,20672,2021
Constituency_20,20,OTHERS,43354,2021
Constituency_21,21,INC,11579,2021
Constituency_21,21,BJP,52264,2021
Constituency_21,21,CPM,27757,2021
Constituency_21,21,AITC,40632,2021
Constituency_21,21,DMK,98624,2021
Constituency_21,21,AIADMK,45080,2021
Constituency_21,21,OTHERS,44234,2021
Constituency_22,22,INC,72571,2021
Constituency_22,22,BJP,21779,2021
Constituency_22,22,CPM,67572,2021
Constituency_22,22,AITC,11233,2021
Constituency_22,22,DMK,54423,2021
Constituency_22,22,AIADMK,85076,2021
Constituency_22,22,OTHERS,79662,2021
Constituency_23,23,INC,33232,2021
Constituency_23,23,BJP,97139,2021
Constituency_23,23,CPM,87405,2021
Constituency_23,23,AITC,64416,2021
Constituency_23,23,DMK,64930,2021
Constituency_23,23,AIADMK,56120,2021
Constituency_23,23,OTHERS,46975,2021
Constituency_24,24,INC,26255,2021
Constituency_24,24,BJP,50500,2021
Constituency_24,24,CPM,99423,2021
Constituency_24,24,AITC,36117,2021
Constituency_24,24,DMK,76543,2021
Constituency_24,24,AIADMK,13237,2021
Constituency_24,24,OTHERS,64669,2021
Constituency_25,25,INC,36128,2021
Constituency_25,25,BJP,92739,2021
Constituency_25,25,CPM,95602,2021
Constituency_25,25,AITC,17902,2021
Constituency_25,25,DMK,79510,2021
Constituency_25,25,AIADMK,55601,2021
Constituency_25,25,OTHERS,57317,2021
Constituency_26,26,INC,28235,2021
Constituency_26,26,BJP,56938,2021
Constituency_26,26,CPM,18178,2021
Constituency_26,26,AITC,71481,2021
Constituency_26,26,DMK,82500,2021
Constituency_26,26,AIADMK,77382,2021
Constituency_26,26,OTHERS,97342,2021
Constituency_27,27,INC,14076,2021
Constituency_27,27,BJP,97496,2021
Constituency_27,27,CPM,66791,2021
Constituency_27,27,AITC,63921,2021
Constituency_27,27,DMK,83850,2021
Constituency_27,27,AIADMK,22846,2021
Constituency_27,27,OTHERS,36596,2021
Constituency_28,28,INC,18864,2021
Constituency_28,28,BJP,20607,2021
Constituency_28,28,CPM,95512,2021
Constituency_28,28,AITC,16188,2021
Constituency_28,28,DMK,67298,2021
Constituency_28,28,AIADMK,52597,2021
Constituency_28,28,OTHERS,78033,2021
Constituency_29,29,INC,63543,2021
Constituency_29,29,BJP,25201,2021
Constituency_29,29,CPM,48424,2021
Constituency_29,29,AITC,67778,2021
Constituency_29,29,DMK,41862,2021
Constituency_29,29,AIADMK,50969,2021
Constituency_29,29,OTHERS,93583,2021
Constituency_30,30,INC,57168,2021
Constituency_30,30,BJP,55790,2021
Constituency_30,30,CPM,17090,2021
Constituency_30,30,AITC,25676,2021
Constituency_30,30,DMK,58673,2021
Constituency_30,30,AIADMK,34232,2021
Constituency_30,30,OTHERS,16213,2021
Constituency_31,31,INC,81510,2021
Constituency_31,31,BJP,53939,2021
Constituency_31,31,CPM,41777,2021
Constituency_31,31,AITC,59188,2021
Constituency_31,31,DMK,95824,2021
Constituency_31,31,AIADMK,67940,2021
Constituency_31,31,OTHERS,81259,2021
Constituency_32,32,INC,42495,2021
Constituency_32,32,BJP,12917,2021
Constituency_32,32,CPM,16645,2021
Constituency_32,32,AITC,41167,2021
Constituency_32,32,DMK,53883,2021
Constituency_32,32,AIADMK,82406,2021
Constituency_32,32,OTHERS,41895,2021
Constituency_33,33,INC,29365,2021
Constituency_33,33,BJP,40848,2021
Constituency_33,33,CPM,90585,2021
Constituency_33,33,AITC,88138,2021
Constituency_33,33,DMK,82332,2021
Constituency_33,33,AIADMK,26211,2021
Constituency_33,33,OTHERS,24058,2021
Constituency_34,34,INC,52988,2021
Constituency_34,34,BJP,33757,2021
Constituency_34,34,CPM,23459,2021
Constituency_34,34,AITC,75078,2021
Constituency_34,34,DMK,75029,2021
Constituency_34,34,AIADMK,31830,2021
Constituency_34,34,OTHERS,48272,2021
Constituency_35,35,INC,26018,2021
Constituency_35,35,BJP,41522,2021
Constituency_35,35,CPM,19997,2021
Constituency_35,35,AITC,66499,2021
Constituency_35,35,DMK,62745,2021
Constituency_35,35,AIADMK,93460,2021
Constituency_35,35,OTHERS,59359,2021
Constituency_36,36,INC,23721,2021
Constituency_36,36,BJP,38041,2021
Constituency_36,36,CPM,39628,2021
Constituency_36,36,AITC,96081,2021
Constituency_36,36,DMK,88463,2021
Constituency_36,36,AIADMK,40971,2021
Constituency_36,36,OTHERS,68293,2021
Constituency_37,37,INC,27825,2021
Constituency_37,37,BJP,10643,2021
Constituency_37,37,CPM,39587,2021
Constituency_37,37,AITC,61687,2021
Constituency_37,37,DMK,56579,2021
Constituency_37,37,AIADMK,27753,2021
Constituency_37,37,OTHERS,74325,2021
Constituency_38,38,INC,72056,2021
Constituency_38,38,BJP,79930,2021
Constituency_38,38,CPM,20190,2021
Constituency_38,38,AITC,42897,2021
Constituency_38,38,DMK,35485,2021
Constituency_38,38,AIADMK,39192,2021
Constituency_38,38,OTHERS,70964,2021
Constituency_39,39,INC,93640,2021
Constituency_39,39,BJP,78774,2021
Constituency_39,39,CPM,54620,2021
Constituency_39,39,AITC,10674,2021
Constituency_39,39,DMK,40387,2021
Constituency_39,39,AIADMK,75107,2021
Constituency_39,39,OTHERS,98082,2021
Constituency_40,40,INC,68038,2021
Constituency_40,40,BJP,67604,2021
Constituency_40,40,CPM,64803,2021
Constituency_40,40,AITC,63557,2021
Constituency_40,40,DMK,46056,2021
Constituency_40,40,AIADMK,31865,2021
Constituency_40,40,OTHERS,36062,2021
Constituency_41,41,INC,22475,2021
Constituency_41,41,BJP,91747,2021
Constituency_41,41,CPM,13984,2021
Constituency_41,41,AITC,24406,2021
Constituency_41,41,DMK,87644,2021
Constituency_41,41,AIADMK,50702,2021
Constituency_41,41,OTHERS,39253,2021
Constituency_42,42,INC,83877,2021
Constituency_42,42,BJP,86060,2021
Constituency_42,42,CPM,85755,2021
Constituency_42,42,AITC,94246,2021
Constituency_42,42,DMK,95896,2021
Constituency_42,42,AIADMK,64472,2021
Constituency_42,42,OTHERS,50770,2021
Constituency_43,43,INC,26342,2021
Constituency_43,43,BJP,69498,2021
Constituency_43,43,CPM,97105,2021
Constituency_43,43,AITC,82301,2021
Constituency_43,43,DMK,58761,2021
Constituency_43,43,AIADMK,56865,2021
Constituency_43,43,OTHERS,37178,2021
Constituency_44,44,INC,47495,2021
Constituency_44,44,BJP,75568,2021
Constituency_44,44,CPM,67054,2021
Constituency_44,44,AITC,94244,2021
Constituency_44,44,DMK,76701,2021
Constituency_44,44,AIADMK,67208,2021
Constituency_44,44,OTHERS,91153,2021
Constituency_45,45,INC,44273,2021
Constituency_45,45,BJP,33886,2021
Constituency_45,45,CPM,91860,2021
Constituency_45,45,AITC,50229,2021
Constituency_45,45,DMK,89641,2021
Constituency_45,45,AIADMK,52500,2021
Constituency_45,45,OTHERS,65932,2021
Constituency_46,46,INC,73983,2021
Constituency_46,46,BJP,73940,2021
Constituency_46,46,CPM,32642,2021
Constituency_46,46,AITC,60956,2021
Constituency_46,46,DMK,46985,2021
Constituency_46,46,AIADMK,69987,2021
Constituency_46,46,OTHERS,78255,2021
Constituency_47,47,INC,88285,2021
Constituency_47,47,BJP,23795,2021
Constituency_47,47,CPM,65236,2021
Constituency_47,47,AITC,23333,2021
Constituency_47,47,DMK,35422,2021
Constituency_47,47,AIADMK,69903,2021
Constituency_47,47,OTHERS,95141,2021
Constituency_48,48,INC,96354,2021
Constituency_48,48,BJP,70845,2021
Constituency_48,48,CPM,35751,2021
Constituency_48,48,AITC,21520,2021
Constituency_48,48,DMK,84667,2021
Constituency_48,48,AIADMK,99459,2021
Constituency_48,48,OTHERS,92894,2021
Constituency_49,49,INC,98640,2021
Constituency_49,49,BJP,56997,2021
Constituency_49,49,CPM,82385,2021
Constituency_49,49,AITC,34110,2021
Constituency_49,49,DMK,48003,2021
Constituency_49,49,AIADMK,21442,2021
Constituency_49,49,OTHERS,78061,2021
Constituency_50,50,INC,11100,2021
Constituency_50,50,BJP,93960,2021
Constituency_50,50,CPM,52859,2021
Constituency_50,50,AITC,60285,2021
Constituency_50,50,DMK,34527,2021
Constituency_50,50,AIADMK,75868,2021
Constituency_50,50,OTHERS,46213,2021
Constituency_51,51,INC,25846,2021
Constituency_51,51,BJP,60497,2021
Constituency_51,51,CPM,49694,2021
Constituency_51,51,AITC,49652,2021
Constituency_51,51,DMK,75285,2021
Constituency_51,51,AIADMK,35934,2021
Constituency_51,51,OTHERS,30367,2021
